Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response Text
9787,Complete,Sheriff's Department,0,0,1,0,"7. This last year, I have had opportunities at work to learn and grow",2,Disagree
9788,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn and grow",2,Disagree
9789,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9790,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9791,Complete,Prosecuting Attorney's Office,0,0,0,1,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9792,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9793,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9794,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9795,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9796,Complete,Sheriff's Department,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9797,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9798,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9799,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9800,Complete,Exec Office & Directors,1,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9801,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9802,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9803,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9804,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9805,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9806,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9807,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9808,Complete,Juvenile Court,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9809,Complete,Exec Office & Directors,1,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9810,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9811,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9812,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9813,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9814,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9815,Incomplete,Exec Office & Directors,1,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",,
9816,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9817,Complete,Exec Office & Directors,1,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9818,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9819,Incomplete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",,
9820,Complete,Sheriff's Department,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9821,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9822,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9823,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9824,Complete,Planning and Public Works,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9825,Complete,Planning and Public Works,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9826,Complete,Planning and Public Works,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9827,Complete,Clerk of Superior Court,0,0,0,1,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9828,Complete,Sheriff's Department,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9829,Complete,Finance and Performance Management,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9830,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9831,Complete,Facilities Management,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9832,Complete,Facilities Management,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9833,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9834,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9835,Complete,Facilities Management,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9836,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9837,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9838,Complete,Planning and Public Works,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9839,Complete,Clerk of Superior Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9840,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9841,Complete,Economic Development,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9842,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9843,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9844,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9845,Complete,Juvenile Court,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9846,Complete,Juvenile Court,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9847,Complete,Facilities Management,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9848,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9849,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9850,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9851,Complete,Juvenile Court,0,0,0,1,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9852,Complete,Prosecuting Attorney's Office,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9853,Complete,Planning and Public Works,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9854,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9855,Complete,Finance and Performance Management,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9856,Complete,Finance and Performance Management,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9857,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9858,Complete,Sheriff's Department,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9859,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9860,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",0,Not Applicable
9861,Complete,Juvenile Court,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9862,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9863,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9864,Complete,Finance and Performance Management,0,0,0,1,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9865,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9866,Complete,Sheriff's Department,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9867,Complete,Finance and Performance Management,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",0,Not Applicable
9868,Complete,Planning and Public Works,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9869,Complete,Exec Office & Directors,1,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9870,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9871,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9872,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9873,Complete,Sheriff's Department,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",1,Strongly Disagree
9874,Complete,Juvenile Court,0,0,0,1,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9875,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",2,Disagree
9876,Complete,Prosecuting Attorney's Office,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9877,Complete,Prosecuting Attorney's Office,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9878,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
9879,Complete,Juvenile Court,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9880,Incomplete,Economic Development,0,0,0,0,"7. This last year, I have had opportunities at work to learn & grow",,
9881,Complete,Prosecuting Attorney's Office,0,1,0,0,"7. This last year, I have had opportunities at work to learn & grow",4,Strongly Agree
9882,Complete,Facilities Management,0,0,1,0,"7. This last year, I have had opportunities at work to learn & grow",3,Agree
