Response_ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response_Text,Qno,Question_alt
6164,Complete,Parks and Recreation,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6165,Complete,Parks and Recreation,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6166,Complete,Planning and Public Works,0,1,0,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6167,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6168,Complete,Facilities Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,1,Strongly Disagree,5,The mission or purpose of our organization makes me feel my job is important
6169,Complete,Facilities Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6170,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2,Disagree,5,The mission or purpose of our organization makes me feel my job is important
6171,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2,Disagree,5,The mission or purpose of our organization makes me feel my job is important
6172,Complete,Juvenile Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6173,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6174,Complete,Planning and Public Works,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6175,Complete,Planning and Public Works,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6176,Complete,Planning and Public Works,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6177,Complete,Superior Court,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6178,Complete,Planning and Public Works,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6179,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6180,Complete,Planning and Public Works,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6181,Complete,Exec Office & Directors,1,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,0,Not Applicable,5,The mission or purpose of our organization makes me feel my job is important
6182,Complete,Planning and Public Works,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,1,Strongly Disagree,5,The mission or purpose of our organization makes me feel my job is important
6183,Complete,Finance and Performance Management,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6184,Complete,Emergency Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6185,Complete,Planning and Public Works,0,0,0,1,5. The mission or purpose of our organization makes me feel my job is important,2,Disagree,5,The mission or purpose of our organization makes me feel my job is important
6186,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6187,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2,Disagree,5,The mission or purpose of our organization makes me feel my job is important
6188,Complete,Finance and Performance Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6189,Complete,Finance and Performance Management,0,0,1,0,5. The mission or purpose of our organization makes me feel my job is important,4,Strongly Agree,5,The mission or purpose of our organization makes me feel my job is important
6190,Complete,Finance and Performance Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6191,Complete,Finance and Performance Management,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,3,Agree,5,The mission or purpose of our organization makes me feel my job is important
6192,Complete,Planning and Public Works,0,0,0,0,5. The mission or purpose of our organization makes me feel my job is important,2,Disagree,5,The mission or purpose of our organization makes me feel my job is important
