year_month,community,zone,is_freehold,secondary_price_per_sqft_usd,secondary_price_per_m2_usd,offplan_price_per_sqft_usd,rental_price_per_sqft_annual_usd,n_listings_secondary,n_listings_offplan,n_listings_rental,cbuae_base_rate_pct,avg_mortgage_rate_pct
2024-12,The Greens,The Greens,True,489,5266,559.0,32,104,76,57,4.65,6.15
2025-01,The Greens,The Greens,True,478,5145,527.0,31,128,44,69,4.65,6.15
2025-02,The Greens,The Greens,True,461,4959,510.0,30,74,60,96,4.65,6.15
2025-03,The Greens,The Greens,True,484,5214,546.0,31,53,64,81,4.65,6.15
2025-04,The Greens,The Greens,True,478,5141,526.0,31,118,52,14,4.65,6.15
2025-05,The Greens,The Greens,True,502,5403,538.0,33,93,21,17,4.65,6.15
2025-06,The Greens,The Greens,True,491,5286,543.0,32,152,54,20,4.65,6.15
2025-07,The Greens,The Greens,True,486,5228,517.0,32,157,20,68,4.0,5.5
2025-08,The Greens,The Greens,True,493,5309,540.0,32,171,58,89,4.0,5.5
2025-09,The Greens,The Greens,True,491,5283,542.0,32,158,52,79,4.0,5.5
2025-10,The Greens,The Greens,True,496,5338,566.0,32,24,20,21,4.0,5.5
2025-11,The Greens,The Greens,True,512,5515,549.0,33,123,71,33,4.0,5.5
2025-12,The Greens,The Greens,True,505,5436,561.0,33,66,72,81,4.0,5.5
2026-01,The Greens,The Greens,True,504,5420,549.0,33,137,60,93,4.0,5.5
2026-02,The Greens,The Greens,True,509,5484,548.0,33,131,27,113,4.0,5.5
2026-03,The Greens,The Greens,True,529,5689,582.0,34,50,35,25,4.0,5.5
2026-04,The Greens,The Greens,True,510,5490,554.0,33,138,57,13,4.0,5.5
2020-01,The Views,The Greens,True,305,3286,337.0,20,43,48,90,1.5,3.0
2020-02,The Views,The Greens,True,308,3316,332.0,20,66,19,52,1.5,3.0
2020-03,The Views,The Greens,True,294,3169,324.0,19,64,11,117,1.5,3.0
2020-04,The Views,The Greens,True,308,3317,351.0,20,76,68,30,0.4,1.9
2020-05,The Views,The Greens,True,302,3254,341.0,20,47,34,102,0.4,1.9
2020-06,The Views,The Greens,True,286,3080,309.0,19,123,38,85,0.4,1.9
2020-07,The Views,The Greens,True,303,3257,348.0,20,15,41,104,0.4,1.9
2020-08,The Views,The Greens,True,288,3100,312.0,19,162,73,92,0.4,1.9
2020-09,The Views,The Greens,True,281,3027,297.0,18,65,60,110,0.4,1.9
2020-10,The Views,The Greens,True,285,3066,311.0,19,46,54,100,0.4,1.9
2020-11,The Views,The Greens,True,265,2856,304.0,17,126,41,56,0.4,1.9
2020-12,The Views,The Greens,True,301,3240,329.0,20,38,38,76,0.4,1.9
2021-01,The Views,The Greens,True,302,3247,332.0,20,99,38,61,0.4,1.9
2021-02,The Views,The Greens,True,312,3356,333.0,20,86,14,19,0.4,1.9
2021-03,The Views,The Greens,True,306,3294,344.0,20,150,75,91,0.4,1.9
2021-04,The Views,The Greens,True,320,3441,347.0,21,147,31,72,0.4,1.9
2021-05,The Views,The Greens,True,316,3404,340.0,21,128,6,55,0.4,1.9
2021-06,The Views,The Greens,True,330,3553,372.0,21,162,70,12,0.4,1.9
2021-07,The Views,The Greens,True,340,3663,372.0,22,42,52,107,0.4,1.9
2021-08,The Views,The Greens,True,336,3620,363.0,22,179,56,71,0.4,1.9
2021-09,The Views,The Greens,True,337,3629,391.0,22,118,17,46,0.4,1.9
2021-10,The Views,The Greens,True,335,3608,360.0,22,57,34,51,0.4,1.9
2021-11,The Views,The Greens,True,353,3803,367.0,23,159,49,77,0.4,1.9
2021-12,The Views,The Greens,True,349,3758,382.0,23,80,60,84,0.4,1.9
2022-01,The Views,The Greens,True,359,3862,398.0,23,176,56,17,0.4,1.9
2022-02,The Views,The Greens,True,388,4180,422.0,25,127,68,107,0.4,1.9
2022-03,The Views,The Greens,True,388,4174,421.0,25,98,57,119,0.4,1.9
2022-04,The Views,The Greens,True,406,4372,444.0,26,36,8,110,1.4,2.9
2022-05,The Views,The Greens,True,412,4437,450.0,27,93,73,29,1.4,2.9
2022-06,The Views,The Greens,True,417,4484,447.0,27,149,69,31,1.4,2.9
2022-07,The Views,The Greens,True,413,4448,462.0,27,28,19,83,1.4,2.9
2022-08,The Views,The Greens,True,419,4512,448.0,27,113,58,75,1.4,2.9
2022-09,The Views,The Greens,True,416,4475,432.0,27,70,9,92,1.4,2.9
2022-10,The Views,The Greens,True,466,5011,525.0,30,48,7,98,4.4,5.9
2022-11,The Views,The Greens,True,436,4693,463.0,28,54,71,99,4.4,5.9
2022-12,The Views,The Greens,True,452,4870,481.0,29,177,37,98,4.4,5.9
2023-01,The Views,The Greens,True,475,5108,534.0,31,172,36,26,4.4,5.9
2023-02,The Views,The Greens,True,462,4972,493.0,30,161,11,107,4.4,5.9
2023-03,The Views,The Greens,True,479,5156,521.0,31,107,34,116,4.4,5.9
2023-04,The Views,The Greens,True,494,5313,523.0,32,74,36,71,4.4,5.9
2023-05,The Views,The Greens,True,485,5217,513.0,32,65,47,37,4.4,5.9
2023-06,The Views,The Greens,True,514,5537,553.0,33,151,70,26,4.4,5.9
2023-07,The Views,The Greens,True,511,5496,552.0,33,178,67,27,5.4,6.9
2023-08,The Views,The Greens,True,527,5672,588.0,34,113,27,26,5.4,6.9
2023-09,The Views,The Greens,True,554,5961,622.0,36,133,43,81,5.4,6.9
2023-10,The Views,The Greens,True,556,5988,634.0,36,78,59,104,5.4,6.9
2023-11,The Views,The Greens,True,527,5676,578.0,34,62,22,38,5.4,6.9
2023-12,The Views,The Greens,True,535,5760,584.0,35,163,25,83,5.4,6.9
2024-01,The Views,The Greens,True,536,5772,594.0,35,92,42,38,5.4,6.9
2024-02,The Views,The Greens,True,543,5842,586.0,35,162,27,67,5.4,6.9
2024-03,The Views,The Greens,True,519,5585,569.0,34,153,22,10,5.4,6.9
2024-04,The Views,The Greens,True,527,5668,599.0,34,165,5,70,5.4,6.9
2024-05,The Views,The Greens,True,530,5709,562.0,34,63,50,12,5.4,6.9
2024-06,The Views,The Greens,True,539,5805,582.0,35,118,9,24,5.4,6.9
2024-07,The Views,The Greens,True,532,5721,587.0,35,163,23,43,4.65,6.15
2024-08,The Views,The Greens,True,532,5722,581.0,35,65,25,79,4.65,6.15
2024-09,The Views,The Greens,True,527,5668,558.0,34,65,37,101,4.65,6.15
2024-10,The Views,The Greens,True,545,5863,595.0,35,45,14,32,4.65,6.15
2024-11,The Views,The Greens,True,534,5749,583.0,35,140,17,86,4.65,6.15
2024-12,The Views,The Greens,True,528,5684,582.0,34,175,38,88,4.65,6.15
2025-01,The Views,The Greens,True,509,5477,565.0,33,95,41,10,4.65,6.15
2025-02,The Views,The Greens,True,515,5548,563.0,34,178,40,93,4.65,6.15
2025-03,The Views,The Greens,True,513,5526,566.0,33,20,14,102,4.65,6.15
2025-04,The Views,The Greens,True,516,5550,599.0,34,25,73,34,4.65,6.15
2025-05,The Views,The Greens,True,513,5525,553.0,33,154,53,33,4.65,6.15
2025-06,The Views,The Greens,True,526,5665,552.0,34,172,72,17,4.65,6.15
2025-07,The Views,The Greens,True,506,5442,560.0,33,151,23,87,4.0,5.5
2025-08,The Views,The Greens,True,520,5594,557.0,34,87,38,113,4.0,5.5
2025-09,The Views,The Greens,True,515,5548,583.0,34,111,41,22,4.0,5.5
2025-10,The Views,The Greens,True,530,5705,576.0,34,127,58,56,4.0,5.5
2025-11,The Views,The Greens,True,506,5447,557.0,33,152,55,53,4.0,5.5
2025-12,The Views,The Greens,True,539,5798,623.0,35,120,49,118,4.0,5.5
2026-01,The Views,The Greens,True,527,5669,581.0,34,147,38,14,4.0,5.5
2026-02,The Views,The Greens,True,524,5638,598.0,34,98,51,29,4.0,5.5
2026-03,The Views,The Greens,True,517,5568,578.0,34,123,6,79,4.0,5.5
2026-04,The Views,The Greens,True,530,5709,584.0,34,110,67,92,4.0,5.5
2020-01,International City,International City,True,112,1206,124.0,7,43,11,27,1.5,3.0
2020-02,International City,International City,True,106,1137,116.0,7,96,73,110,1.5,3.0
2020-03,International City,International City,True,109,1168,119.0,7,48,62,91,1.5,3.0
2020-04,International City,International City,True,104,1120,117.0,7,122,53,76,0.4,1.9
2020-05,International City,International City,True,106,1142,113.0,7,150,77,67,0.4,1.9
2020-06,International City,International City,True,105,1131,118.0,7,52,35,69,0.4,1.9
2020-07,International City,International City,True,109,1176,117.0,7,55,39,71,0.4,1.9
2020-08,International City,International City,True,104,1117,117.0,7,153,41,31,0.4,1.9
2020-09,International City,International City,True,100,1079,110.0,7,124,19,62,0.4,1.9
2020-10,International City,International City,True,103,1109,115.0,7,176,61,101,0.4,1.9
2020-11,International City,International City,True,102,1093,110.0,7,175,38,84,0.4,1.9
2020-12,International City,International City,True,107,1152,115.0,7,54,5,16,0.4,1.9
2021-01,International City,International City,True,103,1106,107.0,7,82,13,73,0.4,1.9
2021-02,International City,International City,True,103,1110,112.0,7,73,31,118,0.4,1.9
2021-03,International City,International City,True,109,1171,118.0,7,97,71,21,0.4,1.9
2021-04,International City,International City,True,113,1216,126.0,7,50,45,17,0.4,1.9
2021-05,International City,International City,True,108,1159,114.0,7,56,5,104,0.4,1.9
2021-06,International City,International City,True,118,1275,129.0,8,135,35,115,0.4,1.9
2021-07,International City,International City,True,120,1290,131.0,8,179,12,35,0.4,1.9
2021-08,International City,International City,True,120,1287,129.0,8,89,61,71,0.4,1.9
2021-09,International City,International City,True,121,1304,134.0,8,116,30,106,0.4,1.9
2021-10,International City,International City,True,121,1306,133.0,8,161,55,29,0.4,1.9
2021-11,International City,International City,True,125,1349,138.0,8,144,39,41,0.4,1.9
2021-12,International City,International City,True,127,1365,143.0,8,74,21,25,0.4,1.9
2022-01,International City,International City,True,140,1504,152.0,9,66,58,46,0.4,1.9
2022-02,International City,International City,True,139,1492,158.0,9,78,45,37,0.4,1.9
2022-03,International City,International City,True,136,1463,150.0,9,73,74,44,0.4,1.9
2022-04,International City,International City,True,144,1551,162.0,9,26,16,61,1.4,2.9
2022-05,International City,International City,True,145,1562,159.0,9,60,42,38,1.4,2.9
2022-06,International City,International City,True,147,1587,163.0,10,56,10,64,1.4,2.9
2022-07,International City,International City,True,154,1660,173.0,10,174,67,46,1.4,2.9
2022-08,International City,International City,True,154,1653,167.0,10,67,73,66,1.4,2.9
2022-09,International City,International City,True,160,1726,171.0,10,53,72,111,1.4,2.9
2022-10,International City,International City,True,156,1681,165.0,10,157,75,18,4.4,5.9
2022-11,International City,International City,True,167,1793,185.0,11,86,23,29,4.4,5.9
2022-12,International City,International City,True,168,1810,186.0,11,141,25,26,4.4,5.9
2023-01,International City,International City,True,169,1817,188.0,11,56,8,91,4.4,5.9
2023-02,International City,International City,True,177,1901,191.0,11,19,48,64,4.4,5.9
2023-03,International City,International City,True,172,1850,186.0,11,67,6,12,4.4,5.9
2023-04,International City,International City,True,170,1831,192.0,11,47,32,31,4.4,5.9
2023-05,International City,International City,True,175,1884,192.0,11,65,69,103,4.4,5.9
2023-06,International City,International City,True,179,1930,199.0,12,97,57,90,4.4,5.9
2023-07,International City,International City,True,186,2007,204.0,12,73,76,11,5.4,6.9
2023-08,International City,International City,True,187,2010,212.0,12,120,19,75,5.4,6.9
2023-09,International City,International City,True,182,1955,195.0,12,51,21,61,5.4,6.9
2023-10,International City,International City,True,190,2049,203.0,12,68,11,50,5.4,6.9
2023-11,International City,International City,True,195,2100,212.0,13,44,72,51,5.4,6.9
2023-12,International City,International City,True,194,2089,222.0,13,95,17,52,5.4,6.9
2024-01,International City,International City,True,195,2104,211.0,13,92,50,13,5.4,6.9
2024-02,International City,International City,True,185,1990,203.0,12,24,73,73,5.4,6.9
2024-03,International City,International City,True,194,2085,213.0,13,59,79,29,5.4,6.9
2024-04,International City,International City,True,186,2007,194.0,12,117,28,107,5.4,6.9
2024-05,International City,International City,True,183,1974,211.0,12,144,58,91,5.4,6.9
2024-06,International City,International City,True,188,2019,211.0,12,51,78,56,5.4,6.9
2024-07,International City,International City,True,184,1984,207.0,12,141,38,60,4.65,6.15
2024-08,International City,International City,True,196,2106,207.0,13,118,19,70,4.65,6.15
2024-09,International City,International City,True,189,2030,205.0,12,90,51,84,4.65,6.15
2024-10,International City,International City,True,191,2051,202.0,12,147,8,58,4.65,6.15
2024-11,International City,International City,True,177,1902,198.0,11,65,8,17,4.65,6.15
2024-12,International City,International City,True,181,1948,199.0,12,146,69,80,4.65,6.15
2025-01,International City,International City,True,193,2078,209.0,13,80,51,10,4.65,6.15
2025-02,International City,International City,True,194,2087,219.0,13,78,70,65,4.65,6.15
2025-03,International City,International City,True,184,1986,204.0,12,139,74,17,4.65,6.15
2025-04,International City,International City,True,192,2067,210.0,12,79,15,113,4.65,6.15
2025-05,International City,International City,True,174,1874,196.0,11,156,32,42,4.65,6.15
2025-06,International City,International City,True,184,1977,208.0,12,156,66,110,4.65,6.15
2025-07,International City,International City,True,178,1919,189.0,12,100,51,76,4.0,5.5
2025-08,International City,International City,True,186,2007,212.0,12,108,7,14,4.0,5.5
2025-09,International City,International City,True,183,1966,204.0,12,120,54,94,4.0,5.5
2025-10,International City,International City,True,186,2002,206.0,12,87,71,35,4.0,5.5
2025-11,International City,International City,True,181,1954,204.0,12,57,22,40,4.0,5.5
2025-12,International City,International City,True,177,1902,190.0,11,87,44,71,4.0,5.5
2026-01,International City,International City,True,187,2012,207.0,12,150,44,88,4.0,5.5
2026-02,International City,International City,True,193,2076,211.0,13,143,39,110,4.0,5.5
2026-03,International City,International City,True,195,2104,221.0,13,172,59,88,4.0,5.5
2026-04,International City,International City,True,185,1991,200.0,12,91,57,10,4.0,5.5
2020-01,Remraam,Dubailand,True,129,1393,138.0,8,66,66,13,1.5,3.0
2020-02,Remraam,Dubailand,True,133,1429,146.0,9,109,44,64,1.5,3.0
2020-03,Remraam,Dubailand,True,134,1445,150.0,9,18,23,27,1.5,3.0
2020-04,Remraam,Dubailand,True,132,1418,139.0,9,101,8,39,0.4,1.9
2020-05,Remraam,Dubailand,True,131,1408,148.0,9,38,61,70,0.4,1.9
2020-06,Remraam,Dubailand,True,128,1379,139.0,8,18,45,25,0.4,1.9
2020-07,Remraam,Dubailand,True,129,1384,137.0,8,66,21,38,0.4,1.9
2020-08,Remraam,Dubailand,True,126,1352,136.0,8,124,44,76,0.4,1.9
2020-09,Remraam,Dubailand,True,117,1264,133.0,8,161,32,76,0.4,1.9
2020-10,Remraam,Dubailand,True,128,1380,143.0,8,19,66,115,0.4,1.9
2020-11,Remraam,Dubailand,True,125,1347,137.0,8,115,13,67,0.4,1.9
2020-12,Remraam,Dubailand,True,131,1408,142.0,9,68,16,99,0.4,1.9
2021-01,Remraam,Dubailand,True,137,1473,151.0,9,87,27,16,0.4,1.9
2021-02,Remraam,Dubailand,True,130,1404,143.0,8,40,39,72,0.4,1.9
2021-03,Remraam,Dubailand,True,134,1446,156.0,9,65,32,78,0.4,1.9
2021-04,Remraam,Dubailand,True,134,1441,142.0,9,61,9,99,0.4,1.9
2021-05,Remraam,Dubailand,True,139,1497,151.0,9,78,5,80,0.4,1.9
2021-06,Remraam,Dubailand,True,149,1602,162.0,10,91,20,98,0.4,1.9
2021-07,Remraam,Dubailand,True,145,1563,163.0,9,132,56,114,0.4,1.9
2021-08,Remraam,Dubailand,True,150,1613,162.0,10,117,77,67,0.4,1.9
2021-09,Remraam,Dubailand,True,155,1670,168.0,10,118,40,34,0.4,1.9
2021-10,Remraam,Dubailand,True,146,1576,164.0,10,87,15,39,0.4,1.9
2021-11,Remraam,Dubailand,True,161,1730,177.0,10,18,38,74,0.4,1.9
2021-12,Remraam,Dubailand,True,165,1777,178.0,11,75,64,104,0.4,1.9
2022-01,Remraam,Dubailand,True,168,1808,182.0,11,85,10,29,0.4,1.9
2022-02,Remraam,Dubailand,True,172,1846,184.0,11,42,38,115,0.4,1.9
2022-03,Remraam,Dubailand,True,178,1919,191.0,12,46,48,100,0.4,1.9
2022-04,Remraam,Dubailand,True,185,1987,198.0,12,75,26,32,1.4,2.9
2022-05,Remraam,Dubailand,True,177,1901,196.0,11,105,15,30,1.4,2.9
2022-06,Remraam,Dubailand,True,194,2090,216.0,13,153,79,45,1.4,2.9
2022-07,Remraam,Dubailand,True,188,2027,205.0,12,105,62,18,1.4,2.9
2022-08,Remraam,Dubailand,True,186,2001,204.0,12,141,28,34,1.4,2.9
2022-09,Remraam,Dubailand,True,191,2058,200.0,12,114,51,42,1.4,2.9
2022-10,Remraam,Dubailand,True,203,2189,215.0,13,139,35,59,4.4,5.9
2022-11,Remraam,Dubailand,True,198,2130,210.0,13,132,17,88,4.4,5.9
2022-12,Remraam,Dubailand,True,210,2261,237.0,14,124,75,82,4.4,5.9
2023-01,Remraam,Dubailand,True,208,2242,220.0,14,134,58,57,4.4,5.9
2023-02,Remraam,Dubailand,True,204,2195,228.0,13,98,6,26,4.4,5.9
2023-03,Remraam,Dubailand,True,216,2329,234.0,14,32,14,110,4.4,5.9
2023-04,Remraam,Dubailand,True,228,2451,245.0,15,126,40,82,4.4,5.9
2023-05,Remraam,Dubailand,True,229,2467,253.0,15,84,65,47,4.4,5.9
2023-06,Remraam,Dubailand,True,243,2621,276.0,16,153,76,24,4.4,5.9
2023-07,Remraam,Dubailand,True,234,2517,257.0,15,161,71,105,5.4,6.9
2023-08,Remraam,Dubailand,True,224,2415,254.0,15,33,27,115,5.4,6.9
2023-09,Remraam,Dubailand,True,239,2570,260.0,16,65,36,112,5.4,6.9
2023-10,Remraam,Dubailand,True,256,2751,273.0,17,90,51,15,5.4,6.9
2023-11,Remraam,Dubailand,True,240,2582,259.0,16,173,16,108,5.4,6.9
2023-12,Remraam,Dubailand,True,240,2581,262.0,16,74,53,95,5.4,6.9
2024-01,Remraam,Dubailand,True,246,2649,278.0,16,109,38,118,5.4,6.9
2024-02,Remraam,Dubailand,True,246,2652,275.0,16,21,8,98,5.4,6.9
2024-03,Remraam,Dubailand,True,240,2587,257.0,16,27,62,56,5.4,6.9
2024-04,Remraam,Dubailand,True,246,2653,273.0,16,117,51,113,5.4,6.9
2024-05,Remraam,Dubailand,True,232,2501,251.0,15,116,36,43,5.4,6.9
2024-06,Remraam,Dubailand,True,241,2596,272.0,16,42,54,20,5.4,6.9
2024-07,Remraam,Dubailand,True,235,2535,256.0,15,39,45,74,4.65,6.15
2024-08,Remraam,Dubailand,True,231,2484,248.0,15,161,6,79,4.65,6.15
2024-09,Remraam,Dubailand,True,248,2668,268.0,16,20,55,27,4.65,6.15
2024-10,Remraam,Dubailand,True,232,2497,249.0,15,155,78,24,4.65,6.15
2024-11,Remraam,Dubailand,True,234,2521,264.0,15,107,47,72,4.65,6.15
2024-12,Remraam,Dubailand,True,246,2653,285.0,16,135,44,73,4.65,6.15
2025-01,Remraam,Dubailand,True,233,2511,251.0,15,48,52,67,4.65,6.15
2025-02,Remraam,Dubailand,True,232,2496,255.0,15,169,48,111,4.65,6.15
2025-03,Remraam,Dubailand,True,230,2478,244.0,15,173,66,19,4.65,6.15
2025-04,Remraam,Dubailand,True,229,2463,250.0,15,21,38,60,4.65,6.15
2025-05,Remraam,Dubailand,True,237,2555,265.0,15,106,21,58,4.65,6.15
2025-06,Remraam,Dubailand,True,224,2407,254.0,15,35,72,37,4.65,6.15
2025-07,Remraam,Dubailand,True,246,2643,278.0,16,37,63,57,4.0,5.5
2025-08,Remraam,Dubailand,True,232,2501,245.0,15,47,11,101,4.0,5.5
2025-09,Remraam,Dubailand,True,237,2547,276.0,15,170,55,56,4.0,5.5
2025-10,Remraam,Dubailand,True,231,2484,259.0,15,43,24,26,4.0,5.5
2025-11,Remraam,Dubailand,True,245,2638,272.0,16,52,36,106,4.0,5.5
2025-12,Remraam,Dubailand,True,229,2469,238.0,15,112,40,77,4.0,5.5
2026-01,Remraam,Dubailand,True,228,2450,250.0,15,57,33,112,4.0,5.5
2026-02,Remraam,Dubailand,True,229,2464,252.0,15,134,23,21,4.0,5.5
2026-03,Remraam,Dubailand,True,227,2443,243.0,15,51,77,96,4.0,5.5
2026-04,Remraam,Dubailand,True,242,2600,269.0,16,63,7,91,4.0,5.5
2020-01,Liwan,Dubailand,True,161,1732,175.0,10,85,61,15,1.5,3.0
2020-02,Liwan,Dubailand,True,159,1707,177.0,10,33,56,116,1.5,3.0
2020-03,Liwan,Dubailand,True,164,1768,181.0,11,52,67,94,1.5,3.0
2020-04,Liwan,Dubailand,True,164,1768,183.0,11,119,68,81,0.4,1.9
2020-05,Liwan,Dubailand,True,156,1684,173.0,10,126,41,70,0.4,1.9
2020-06,Liwan,Dubailand,True,157,1692,173.0,10,17,53,77,0.4,1.9
2020-07,Liwan,Dubailand,True,151,1626,156.0,10,167,58,105,0.4,1.9
2020-08,Liwan,Dubailand,True,157,1691,175.0,10,147,62,104,0.4,1.9
2020-09,Liwan,Dubailand,True,146,1567,157.0,9,178,66,84,0.4,1.9
2020-10,Liwan,Dubailand,True,156,1674,175.0,10,152,61,22,0.4,1.9
2020-11,Liwan,Dubailand,True,155,1664,169.0,10,103,23,59,0.4,1.9
2020-12,Liwan,Dubailand,True,151,1629,170.0,10,83,76,75,0.4,1.9
2021-01,Liwan,Dubailand,True,166,1785,177.0,11,122,8,71,0.4,1.9
2021-02,Liwan,Dubailand,True,165,1781,182.0,11,100,23,92,0.4,1.9
2021-03,Liwan,Dubailand,True,163,1757,173.0,11,109,15,82,0.4,1.9
2021-04,Liwan,Dubailand,True,159,1712,176.0,10,32,32,87,0.4,1.9
2021-05,Liwan,Dubailand,True,170,1831,182.0,11,82,32,45,0.4,1.9
2021-06,Liwan,Dubailand,True,168,1805,187.0,11,125,44,22,0.4,1.9
2021-07,Liwan,Dubailand,True,177,1900,195.0,11,134,59,90,0.4,1.9
2021-08,Liwan,Dubailand,True,175,1883,195.0,11,68,24,28,0.4,1.9
2021-09,Liwan,Dubailand,True,186,2005,208.0,12,16,58,48,0.4,1.9
2021-10,Liwan,Dubailand,True,180,1942,198.0,12,179,77,40,0.4,1.9
2021-11,Liwan,Dubailand,True,193,2073,198.0,13,43,21,105,0.4,1.9
2021-12,Liwan,Dubailand,True,198,2133,212.0,13,89,57,104,0.4,1.9
2022-01,Liwan,Dubailand,True,199,2144,227.0,13,43,26,83,0.4,1.9
2022-02,Liwan,Dubailand,True,205,2204,215.0,13,160,75,62,0.4,1.9
2022-03,Liwan,Dubailand,True,211,2276,235.0,14,23,8,100,0.4,1.9
2022-04,Liwan,Dubailand,True,220,2371,238.0,14,113,6,14,1.4,2.9
2022-05,Liwan,Dubailand,True,224,2410,245.0,15,157,13,27,1.4,2.9
2022-06,Liwan,Dubailand,True,221,2374,240.0,14,170,22,25,1.4,2.9
2022-07,Liwan,Dubailand,True,232,2498,258.0,15,77,44,65,1.4,2.9
2022-08,Liwan,Dubailand,True,229,2470,257.0,15,89,54,50,1.4,2.9
2022-09,Liwan,Dubailand,True,237,2556,262.0,15,18,54,110,1.4,2.9
2022-10,Liwan,Dubailand,True,227,2444,250.0,15,118,23,109,4.4,5.9
2022-11,Liwan,Dubailand,True,243,2614,277.0,16,144,9,51,4.4,5.9
2022-12,Liwan,Dubailand,True,251,2707,282.0,16,95,53,17,4.4,5.9
2023-01,Liwan,Dubailand,True,255,2750,290.0,17,155,31,71,4.4,5.9
2023-02,Liwan,Dubailand,True,258,2782,276.0,17,175,63,59,4.4,5.9
2023-03,Liwan,Dubailand,True,262,2817,285.0,17,112,33,14,4.4,5.9
2023-04,Liwan,Dubailand,True,264,2837,278.0,17,175,21,87,4.4,5.9
2023-05,Liwan,Dubailand,True,276,2973,288.0,18,153,74,71,4.4,5.9
2023-06,Liwan,Dubailand,True,262,2816,284.0,17,84,70,29,4.4,5.9
2023-07,Liwan,Dubailand,True,280,3012,306.0,18,90,15,30,5.4,6.9
2023-08,Liwan,Dubailand,True,281,3030,304.0,18,72,15,29,5.4,6.9
2023-09,Liwan,Dubailand,True,294,3168,316.0,19,15,77,56,5.4,6.9
2023-10,Liwan,Dubailand,True,294,3164,325.0,19,174,39,66,5.4,6.9
2023-11,Liwan,Dubailand,True,286,3084,325.0,19,52,42,43,5.4,6.9
2023-12,Liwan,Dubailand,True,308,3316,344.0,20,55,78,41,5.4,6.9
2024-01,Liwan,Dubailand,True,282,3031,307.0,18,76,66,61,5.4,6.9
2024-02,Liwan,Dubailand,True,286,3083,308.0,19,141,30,94,5.4,6.9
