id,date_listed,project_id,project_name,developer,developer_tier,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,launch_year,handover_year,total_project_units,payment_plan,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,price_usd,price_per_sqft_usd,price_per_m2_usd,mortgage_rate_at_listing
O004960,22-05-2025,OP0122,Safa Towers,MAG,tier2,Jumeirah Village Circle,JVC,25.05555,55.201,apartment,4BR_penthouse,4,2828,262.7,community,2022,2026,400,10/90_post_handover,Mashreq Bank,Red,74,17.4,1030600,364,3922,6.15
O004961,09-12-2024,OP0118,One at Palm,DAMAC,tier1,Motor City,Motor City,25.0506,55.23157,apartment,1BR,1,729,67.7,marina,2025,2027,100,50/50_post_handover,UAE Exchange,Red,225,16.86,377400,518,5576,6.15
O004962,29-04-2022,OP0075,Volta,MAG,tier2,Meydan,Meydan,25.15543,55.295,apartment,4BR_penthouse,4,3653,339.4,city,2023,2026,200,50/50_post_handover,Business Bay,Red,61,5.09,2137400,585,6298,2.9
O004963,04-01-2025,OP0104,Address Residences,Deyaar,tier2,Maritime City,Maritime City,25.26425,55.2666,apartment,studio,0,513,47.7,marina,2022,2028,400,70/30,Palm Deira,Green,31,7.5,400900,781,8411,6.15
O004964,04-07-2025,OP0017,Burj Binghatti,Nakheel,tier1,Dubai Harbour,Dubai Marina,25.07379,55.15472,apartment,4BR_penthouse,4,3703,344.1,park,2023,2024,400,10/90_post_handover,Al Furjan,Red,61,18.26,4542800,1227,13204,5.5
O004965,09-12-2024,OP0128,Vida Residences,Aldar,tier1,Dubailand,Dubailand,25.03005,55.30866,villa,5BR_villa,5,6711,623.4,city,2023,2028,200,80/20,Sharaf DG,Red,180,18.9,2645200,394,4243,6.15
O004966,11-09-2025,OP0199,Marasi Riverside,Emaar,tier1,Sobha Hartland,MBR City,25.18699,55.30087,apartment,1BR,1,630,58.5,marina,2024,2024,200,60/40,Noor Bank,Red,133,2.89,629700,1000,10763,5.5
O004967,07-03-2023,OP0015,Hartland Greens,Ellington,tier2,Dubai Production City,IMPZ,25.0254,55.25064,apartment,3BR,3,1762,163.7,park,2024,2025,1500,50/50_post_handover,Danube,Red,158,19.25,414000,235,2529,5.9
O004968,17-11-2025,OP0060,Bulgari Lighthouse,Azizi,tier2,Maritime City,Maritime City,25.26086,55.26233,apartment,1BR,1,890,82.7,sea,2024,2027,1500,60/40,Business Bay,Red,102,7.18,744900,837,9007,5.5
O004969,18-03-2023,OP0075,Volta,MAG,tier2,Meydan,Meydan,25.15543,55.295,apartment,studio,0,471,43.7,park,2023,2026,200,50/50_post_handover,Creek,Green,119,5.09,304100,646,6957,5.9
O004970,01-02-2023,OP0161,Safa Towers,DAMAC,tier1,Jumeirah 1,Jumeirah,25.22704,55.25408,apartment,1BR,1,550,51.1,city,2025,2025,100,50/50_post_handover,Dubai Healthcare City,Green,88,3.9,565300,1028,11070,5.9
O004971,08-02-2025,OP0085,Crest Grande,Tiger Group,tier2,Mohammed Bin Rashid City,Mohammed Bin Rashid,25.16534,55.30854,apartment,1BR,1,446,41.4,community,2024,2027,800,70/30,Baniyas Square (G),Green,137,4.93,330800,742,7985,6.15
O004972,11-12-2025,OP0118,One at Palm,DAMAC,tier1,Motor City,Motor City,25.0506,55.23157,apartment,2BR,2,933,86.7,burj_khalifa,2025,2027,100,10/90_post_handover,Dubai Internet City,Red,97,16.86,533900,572,6157,5.5
O004973,19-05-2024,OP0139,Marina Vista,Sobha,tier1,Sobha Hartland,MBR City,25.18863,55.31016,apartment,2BR,2,1138,105.7,city,2024,2025,100,50/50_post_handover,World Trade Centre,Red,62,3.72,1099400,966,10396,6.9
O004974,31-07-2024,OP0035,Marasi Riverside,Sobha,tier1,Living Legends,Dubailand,25.08073,55.31718,apartment,studio,0,502,46.6,city,2025,2024,100,50/50_post_handover,UAE Exchange,Red,330,13.65,254200,507,5452,6.15
O004975,14-12-2022,OP0190,Crest Grande,Ellington,tier2,Meydan,Meydan,25.1521,55.293,apartment,studio,0,615,57.2,community,2021,2024,1500,60/40,Burj Khalifa/Dubai Mall,Red,69,5.35,345900,562,6052,5.9
O004976,17-02-2025,OP0013,Burj Binghatti,Emaar,tier1,Jumeirah Islands,Emirates Living,25.04746,55.15715,villa,3BR_villa,3,2586,240.2,community,2021,2027,800,70/30,UAE Exchange,Red,144,20.41,2935700,1135,12222,6.15
O004977,08-11-2025,OP0051,Hartland Greens,Azizi,tier2,Dubai Sports City,Dubai Sports City,25.05184,55.21071,apartment,4BR_penthouse,4,4306,400,pool,2022,2028,200,60/40,Al Furjan,Red,87,17.39,1416600,329,3541,5.5
O004978,31-07-2021,OP0177,Grande,Deyaar,tier2,World Islands,World Islands,25.22822,55.16473,apartment,3BR,3,1980,183.9,community,2021,2026,400,60/40,Union (G),Green,188,11.56,1654300,836,8995,1.9
O004979,27-12-2021,OP0027,Safa Towers,Ellington,tier2,Madinat Jumeirah Living,Jumeirah,25.13893,55.1888,apartment,studio,0,534,49.6,sea,2023,2028,400,10/90_post_handover,Mall of the Emirates,Red,35,10.78,543000,1017,10947,1.9
O004980,08-09-2022,OP0162,Lagoon,Aldar,tier1,Green Community,DIP,25.01405,55.16934,villa,3BR_villa,3,3059,284.2,burj_khalifa,2021,2027,800,80/20,Jumeirah Golf Estates,Red,20,22.95,1577300,516,5551,2.9
O004981,03-10-2024,OP0012,Como Residences,Binghatti,tier2,Jumeirah Lake Towers,JLT,25.07027,55.15026,apartment,2BR,2,1347,125.1,pool,2023,2026,400,50/50_post_handover,Ibn Battuta,Red,57,18.85,660200,490,5278,6.15
O004982,01-07-2021,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,apartment,2BR,2,1181,109.7,burj_khalifa,2022,2027,400,60/40,Abu Hail,Red,121,2.05,1242400,1052,11327,1.9
O004983,29-12-2022,OP0080,Crest Grande,Meraas,tier1,Expo City,Dubai South,24.96292,55.16648,apartment,3BR,3,1707,158.6,golf_course,2021,2027,1500,70/30,UAE Pavilion,Red,99,28.23,605200,354,3815,5.9
O004984,02-08-2021,OP0154,Hartland Greens,Meraas,tier1,Jumeirah Beach Residence,Dubai Marina,25.07642,55.12049,apartment,1BR,1,616,57.2,pool,2022,2026,200,70/30,Ibn Battuta,Red,48,20.5,381900,620,6672,1.9
O004985,15-07-2024,OP0183,Seaside,Select Group,tier2,Bukadra,Bukadra,25.17647,55.34308,apartment,studio,0,659,61.2,park,2025,2025,200,80/20,Stadium,Red,165,7.29,322400,490,5269,6.15
O004986,12-01-2024,OP0031,Six Senses,Sobha,tier1,Al Furjan,Al Furjan,25.03166,55.15372,apartment,studio,0,510,47.4,city,2022,2027,100,10/90_post_handover,Al Furjan,Red,8,22.06,236200,463,4985,6.9
O004987,11-07-2022,OP0041,Vela Residences,Sobha,tier1,Jumeirah 2,Jumeirah,25.22013,55.24108,apartment,1BR,1,656,60.9,community,2023,2024,100,10/90_post_handover,Business Bay,Red,52,4.21,452400,690,7425,2.9
O004988,14-04-2025,OP0106,Hartland Greens,Select Group,tier2,The Valley,Dubai-Al Ain Road,24.96607,55.48337,villa,6BR_villa,6,7855,729.8,sea,2023,2027,400,50/50_post_handover,Burj Khalifa/Dubai Mall,Red,406,33.22,4702000,599,6443,6.15
O004989,09-02-2022,OP0186,Sobha Reserve,MAG,tier2,The Views,The Greens,25.10979,55.17636,apartment,2BR,2,1260,117.1,community,2022,2028,400,60/40,Mashreq Bank,Red,22,13.85,512100,406,4373,1.9
O004990,04-07-2024,OP0131,Crest Grande,Azizi,tier2,Madinat Jumeirah Living,Jumeirah,25.13959,55.17254,apartment,3BR,3,1774,164.8,city,2025,2026,200,70/30,Dubai Internet City,Red,53,12.09,2096000,1182,12720,6.15
O004991,29-01-2025,OP0007,Six Senses,Ellington,tier2,Dubai Marina,Dubai Marina,25.0801,55.1365,apartment,studio,0,555,51.6,park,2022,2026,800,50/50_post_handover,BurJuman (G),Green,307,19.03,507300,914,9839,6.15
O004992,17-08-2023,OP0140,Bayview,Meraas,tier1,Jumeirah 1,Jumeirah,25.22967,55.25416,villa,3BR_villa,3,2433,226,community,2021,2026,200,70/30,Salah Al Din (G),Green,110,4.15,2922700,1201,12931,6.9
O004993,12-03-2025,OP0165,Aykon City,Sobha,tier1,The Meadows,Emirates Living,25.04572,55.1704,villa,4BR_villa,4,3327,309.1,city,2021,2024,1500,60/40,MRT-1,Red,50,19.83,3696300,1111,11958,6.15
O004994,08-10-2024,OP0016,Beachgate,Tiger Group,tier2,Business Bay,Business Bay,25.19245,55.26376,apartment,1BR,1,798,74.2,park,2021,2026,1500,80/20,Business Bay,Red,6,1.19,513500,643,6925,6.15
O004995,17-04-2024,OP0099,Vela Residences,Ellington,tier2,Dubai Studio City,Dubai Studio City,25.0463,55.22941,apartment,4BR_penthouse,4,2616,243.1,community,2025,2027,800,80/20,BurJuman,Red,291,17.38,836100,320,3440,6.9
O004996,16-06-2022,OP0001,Aykon City,Sobha,tier1,Mira,Reem,25.04817,55.28314,villa,3BR_villa,3,1826,169.7,city,2023,2026,800,60/40,Discovery Gardens,Red,174,16.59,844700,463,4979,2.9
O004997,23-08-2024,OP0067,Beach Mansion,Deyaar,tier2,International City,International City,25.17201,55.40909,apartment,3BR,3,1308,121.5,community,2023,2028,1500,80/20,Al Qusais,Green,165,13.84,289200,221,2380,6.15
O004998,05-02-2025,OP0074,Damac Bay,Omniyat,tier1,Arabian Ranches,Arabian Ranches,25.0451,55.27953,villa,3BR_villa,3,2804,260.5,marina,2022,2024,1500,70/30,Dubai Airport Free Zone,Green,331,16.92,2900600,1035,11135,6.15
O004999,05-06-2021,OP0164,Grande,Emaar,tier1,Bulgari Resort,Jumeirah Bay,25.2045,55.25807,apartment,2BR,2,357,33.1,park,2021,2025,800,50/50_post_handover,Business Bay,Red,25,1.83,750200,2103,22638,1.9
O005000,01-09-2025,OP0010,Bayview,DAMAC,tier1,DAMAC Lagoons,Damac,25.05664,55.2478,villa,3BR_villa,3,2791,259.3,community,2022,2027,400,50/50_post_handover,World Trade Centre,Red,235,15.86,1515100,543,5843,5.5
O005001,17-05-2023,OP0143,Marasi Riverside,Binghatti,tier2,Jumeirah Lake Towers,JLT,25.06138,55.13942,apartment,3BR,3,1871,173.9,city,2022,2026,1500,10/90_post_handover,Discovery Gardens,Red,24,20.32,852400,456,4903,5.9
O005002,21-06-2021,OP0130,Marina Vista,Dubai Properties,tier1,Liwan,Dubailand,25.06191,55.32871,apartment,3BR,3,1451,134.8,burj_khalifa,2022,2027,400,50/50_post_handover,Baniyas Square,Red,283,16.01,471700,325,3499,1.9
O005003,13-11-2025,OP0114,Grande,Nakheel,tier1,Expo City,Dubai South,24.95921,55.14245,apartment,2BR,2,1101,102.3,city,2023,2024,1500,70/30,Expo 2020,Red,11,29.61,502700,457,4916,5.5
O005004,05-07-2024,OP0093,Seaside,Binghatti,tier2,The Greens,The Greens,25.10475,55.1953,apartment,1BR,1,830,77.1,marina,2023,2027,100,60/40,Sharaf DG,Red,13,13,589000,710,7641,6.15
O005005,10-03-2022,OP0042,Aykon City,Azizi,tier2,Sustainable City,Sustainable City,24.97152,55.28065,villa,4BR_villa,4,3740,347.5,marina,2025,2027,1500,60/40,Noor Bank,Red,222,25.1,1661900,444,4782,1.9
O005006,24-12-2024,OP0001,Aykon City,Sobha,tier1,Mira,Reem,25.04817,55.28314,villa,3BR_villa,3,2476,230,marina,2023,2026,800,60/40,Dubai Investment Park,Red,163,16.59,1437900,581,6252,6.15
O005007,18-01-2022,OP0147,Beach Mansion,Deyaar,tier2,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11824,55.38321,apartment,2BR,2,1212,112.6,park,2025,2026,1500,50/50_post_handover,Sharaf DG,Red,238,14.04,316100,261,2808,1.9
O005008,18-05-2021,OP0118,One at Palm,DAMAC,tier1,Motor City,Motor City,25.0506,55.23157,apartment,studio,0,408,37.9,marina,2025,2027,100,60/40,Oud Metha,Green,265,16.86,119100,292,3145,1.9
O005009,03-11-2024,OP0062,Forte,Dubai Properties,tier1,Al Furjan,Al Furjan,25.02889,55.13714,apartment,3BR,3,1266,117.6,community,2023,2025,800,50/50_post_handover,Ibn Battuta,Red,31,23.26,566800,448,4818,6.15
O005010,25-12-2023,OP0120,Seaside,Tiger Group,tier2,The Springs,Emirates Living,25.04604,55.18125,villa,5BR_villa,5,5912,549.3,community,2025,2025,100,10/90_post_handover,Discovery Gardens,Red,49,19.25,4142200,701,7541,6.9
O005011,05-02-2024,OP0087,Seaside,Tiger Group,tier2,Living Legends,Dubailand,25.08126,55.29139,apartment,1BR,1,522,48.5,park,2023,2026,100,50/50_post_handover,Noor Bank,Red,105,13.01,208700,400,4301,6.9
O005012,11-12-2025,OP0068,Grande,DAMAC,tier1,DIFC,DIFC,25.21464,55.28107,apartment,studio,0,300,27.9,pool,2022,2027,400,50/50_post_handover,Financial Centre,Red,11,2.05,413700,1379,14842,5.5
O005013,09-05-2022,OP0025,Cavalli Tower,Tiger Group,tier2,Town Square,Nshama,25.00622,55.27102,apartment,1BR,1,602,55.9,community,2023,2026,400,50/50_post_handover,Al Jadaf,Green,300,21.24,131000,218,2344,2.9
O005014,06-12-2023,OP0097,Marasi Riverside,Aldar,tier1,Dubai Harbour,Dubai Marina,25.08347,55.15223,apartment,3BR,3,1731,160.8,marina,2023,2025,1500,60/40,Dubai Internet City,Red,39,17.64,2848700,1646,17719,6.9
O005015,14-05-2025,OP0185,Crest Grande,Binghatti,tier2,Liwan,Dubailand,25.06342,55.31527,apartment,3BR,3,1917,178.1,city,2023,2026,200,80/20,Jumeirah Golf Estates,Red,185,15.43,720900,376,4048,6.15
O005016,14-04-2023,OP0176,Seaside,Select Group,tier2,Tilal Al Ghaf,Tilal Al Ghaf,25.01497,55.26774,villa,3BR_villa,3,2728,253.4,marina,2022,2028,400,70/30,Dubai Investment Park,Red,125,20.27,1622700,595,6404,5.9
O005017,24-04-2021,OP0087,Seaside,Tiger Group,tier2,Living Legends,Dubailand,25.08126,55.29139,villa,6BR_villa,6,7829,727.3,community,2023,2026,100,80/20,First Abu Dhabi Bank,Red,105,13.01,2102200,269,2890,1.9
O005018,26-09-2025,OP0178,Forte,Tiger Group,tier2,Maritime City,Maritime City,25.26851,55.24195,apartment,studio,0,459,42.7,marina,2024,2024,100,70/30,Al Jafiliya,Red,81,8.58,320800,698,7518,5.5
O005019,30-03-2025,OP0037,Vela Residences,Aldar,tier1,Umm Suqeim,Jumeirah,25.15588,55.20954,villa,3BR_villa,3,1321,122.7,golf_course,2023,2025,200,50/50_post_handover,Noor Bank,Red,50,7.98,1911900,1447,15577,6.15
O005020,13-09-2024,OP0058,Beach Mansion,Nakheel,tier1,Dubai Studio City,Dubai Studio City,25.03252,55.224,apartment,2BR,2,999,92.8,marina,2023,2025,800,80/20,Mashreq Bank,Red,113,19,436600,437,4703,6.15
O005021,21-03-2023,OP0147,Beach Mansion,Deyaar,tier2,Dubai Silicon Oasis,Dubai Silicon Oasis,25.11824,55.38321,apartment,2BR,2,1133,105.2,pool,2025,2026,1500,60/40,Creek,Green,157,14.04,326600,288,3104,5.9
O005022,21-11-2022,OP0188,Damac Bay,Azizi,tier2,Jumeirah Village Circle,JVC,25.05629,55.22385,apartment,studio,0,442,41.1,park,2024,2028,400,60/40,Al Furjan,Red,104,16.47,166200,376,4043,5.9
O005023,07-03-2021,OP0038,Address Residences,Dubai Properties,tier1,International City,International City,25.15792,55.42118,apartment,1BR,1,951,88.4,marina,2023,2025,1500,60/40,Oud Metha,Green,175,15.4,139300,146,1576,1.9
O005024,18-12-2024,OP0099,Vela Residences,Ellington,tier2,Dubai Studio City,Dubai Studio City,25.0463,55.22941,apartment,3BR,3,1386,128.8,community,2025,2027,800,60/40,Abu Baker Al Siddique,Red,339,17.38,397600,287,3087,6.15
O005025,29-07-2021,OP0180,Seaside,DAMAC,tier1,City Walk,Al Wasl,25.20108,55.25696,apartment,3BR,3,1291,120,pool,2021,2026,200,80/20,Burj Khalifa/Dubai Mall,Red,25,1.81,830000,643,6920,1.9
O005026,15-05-2021,OP0131,Crest Grande,Azizi,tier2,Madinat Jumeirah Living,Jumeirah,25.13959,55.17254,villa,4BR_villa,4,2384,221.5,community,2025,2026,200,80/20,BurJuman,Red,223,12.09,1699700,713,7673,1.9
O005027,30-12-2025,OP0036,Bulgari Lighthouse,Meraas,tier1,Liwan,Dubailand,25.06785,55.33633,apartment,studio,0,386,35.9,burj_khalifa,2025,2025,800,70/30,Emirates Towers,Red,215,15.68,165100,427,4600,5.5
O005028,10-02-2024,OP0107,Beach Mansion,Dubai Properties,tier1,Jumeirah Lake Towers,JLT,25.07937,55.1362,apartment,3BR,3,1365,126.8,burj_khalifa,2025,2027,400,60/40,Energy,Red,143,19.11,946300,693,7464,6.9
O005029,11-09-2023,OP0102,Cavalli Tower,Ellington,tier2,DIFC,DIFC,25.21521,55.26624,apartment,4BR_penthouse,4,4006,372.2,park,2023,2025,800,70/30,First Abu Dhabi Bank,Red,118,2.16,5743800,1434,15433,6.9
O005030,20-04-2023,OP0009,Vida Residences,Azizi,tier2,Business Bay,Business Bay,25.18726,55.25993,apartment,2BR,2,1046,97.2,community,2024,2028,200,70/30,Business Bay,Red,6,1.83,614500,587,6322,5.9
O005031,22-09-2024,OP0041,Vela Residences,Sobha,tier1,Jumeirah 2,Jumeirah,25.22013,55.24108,villa,5BR_villa,5,3640,338.2,community,2023,2024,100,60/40,Al Qiyadah,Red,165,4.21,4505400,1238,13322,6.15
O005032,12-07-2025,OP0030,Como Residences,Sobha,tier1,Dubai Sports City,Dubai Sports City,25.04919,55.22519,apartment,1BR,1,637,59.2,burj_khalifa,2023,2024,400,70/30,Mall of the Emirates,Red,102,17.19,265200,416,4482,5.5
O005033,30-08-2024,OP0100,Volta,Deyaar,tier2,Falcon City of Wonders,Dubailand,25.02978,55.33378,apartment,2BR,2,1141,106,community,2022,2027,400,80/20,Centrepoint,Red,324,19.55,509700,447,4808,6.15
O005034,09-10-2023,OP0142,Grande,Dubai Properties,tier1,Living Legends,Dubailand,25.08629,55.30363,villa,4BR_villa,4,3344,310.6,park,2025,2025,800,50/50_post_handover,Etisalat,Green,251,12.68,1789200,535,5759,6.9
O005035,02-08-2025,OP0006,One at Palm,Binghatti,tier2,Bukadra,Bukadra,25.18124,55.32387,apartment,1BR,1,764,71,community,2024,2026,1500,80/20,Union (G),Green,117,5.29,382300,500,5386,5.5
O005036,05-05-2024,OP0054,Marina Vista,Danube,tier2,Damac Hills 2,Damac Hills,24.96907,55.29362,villa,5BR_villa,5,5357,497.7,burj_khalifa,2023,2025,800,60/40,Expo 2020,Red,180,25.44,2834300,529,5695,6.9
O005037,20-01-2025,OP0177,Grande,Deyaar,tier2,World Islands,World Islands,25.22822,55.16473,apartment,1BR,1,835,77.5,community,2021,2026,400,60/40,Al Qiyadah (G),Green,234,11.56,1242200,1488,16020,6.15
O005038,19-04-2021,OP0030,Como Residences,Sobha,tier1,Dubai Sports City,Dubai Sports City,25.04919,55.22519,apartment,1BR,1,823,76.5,city,2023,2024,400,10/90_post_handover,Mashreq Bank,Red,99,17.19,186700,227,2441,1.9
O005039,28-01-2025,OP0172,Address Residences,Nakheel,tier1,Green Community,DIP,25.00353,55.1803,villa,5BR_villa,5,6749,627,burj_khalifa,2025,2026,100,80/20,Dubai Investment Park,Red,24,23.53,5046500,748,8049,6.15
O005040,21-11-2023,OP0173,Aykon City,Dubai Properties,tier1,Damac Hills,Damac Hills,25.03501,55.2714,apartment,2BR,2,913,84.8,park,2024,2026,400,10/90_post_handover,Noor Bank,Red,138,18.04,478600,524,5641,6.9
O005041,18-11-2024,OP0032,Forte,Binghatti,tier2,Jumeirah 3,Jumeirah,25.21752,55.23343,apartment,studio,0,383,35.5,community,2022,2026,100,50/50_post_handover,Al Karama,Red,105,4.7,362300,947,10194,6.15
O005042,10-07-2024,OP0036,Bulgari Lighthouse,Meraas,tier1,Liwan,Dubailand,25.06785,55.33633,apartment,1BR,1,631,58.6,park,2025,2025,800,10/90_post_handover,Stadium (G),Green,305,15.68,261200,414,4453,6.15
O005043,08-01-2023,OP0175,Safa Towers,Emaar,tier1,Business Bay,Business Bay,25.18991,55.2576,apartment,2BR,2,1188,110.3,community,2021,2028,200,50/50_post_handover,Business Bay,Red,11,1.87,778200,655,7052,5.9
O005044,17-06-2022,OP0106,Hartland Greens,Select Group,tier2,The Valley,Dubai-Al Ain Road,24.96607,55.48337,villa,6BR_villa,6,5949,552.7,park,2023,2027,400,80/20,Baniyas Square (G),Green,458,33.22,2100100,353,3800,2.9
O005045,13-12-2021,OP0090,Burj Binghatti,Danube,tier2,Dubai Creek Harbour,Creek,25.19054,55.34627,villa,4BR_villa,4,4148,385.3,community,2022,2026,400,60/40,Emirates Towers,Red,84,7.27,2130700,514,5529,1.9
O005046,15-07-2025,OP0038,Address Residences,Dubai Properties,tier1,International City,International City,25.15792,55.42118,apartment,1BR,1,859,79.8,burj_khalifa,2023,2025,1500,60/40,Al Jadaf,Green,144,15.4,239700,279,3005,5.5
O005047,18-05-2025,OP0176,Seaside,Select Group,tier2,Tilal Al Ghaf,Tilal Al Ghaf,25.01497,55.26774,villa,3BR_villa,3,3114,289.3,city,2022,2028,400,70/30,Jebel Ali,Red,165,20.27,2164200,695,7482,6.15
O005048,04-07-2025,OP0099,Vela Residences,Ellington,tier2,Dubai Studio City,Dubai Studio City,25.0463,55.22941,apartment,4BR_penthouse,4,3350,311.2,sea,2025,2027,800,70/30,Ibn Battuta,Red,138,17.38,1422900,425,4572,5.5
O005049,03-04-2021,OP0140,Bayview,Meraas,tier1,Jumeirah 1,Jumeirah,25.22967,55.25416,villa,6BR_villa,6,8286,769.8,golf_course,2021,2026,200,10/90_post_handover,Etisalat,Green,146,4.15,6336400,765,8231,1.9
O005050,01-05-2023,OP0020,Volta,Omniyat,tier1,The Springs,Emirates Living,25.04553,55.18994,villa,6BR_villa,6,6733,625.5,marina,2024,2028,200,60/40,Jumeirah Golf Estates,Red,38,18.89,6120800,909,9785,5.9
O005051,31-12-2024,OP0121,Hartland Greens,DAMAC,tier1,Motor City,Motor City,25.04796,55.2158,apartment,studio,0,498,46.3,golf_course,2024,2024,200,70/30,Discovery Gardens,Red,90,17.61,241100,484,5210,6.15
O005052,15-02-2024,OP0054,Marina Vista,Danube,tier2,Damac Hills 2,Damac Hills,24.96907,55.29362,villa,5BR_villa,5,5316,493.9,burj_khalifa,2023,2025,800,50/50_post_handover,Emirates Towers,Red,335,25.44,2652400,499,5371,6.9
O005053,16-01-2025,OP0145,Six Senses,Meraas,tier1,Dubailand,Dubailand,25.02713,55.29321,apartment,4BR_penthouse,4,3126,290.4,marina,2024,2027,400,60/40,Danube,Red,210,19.01,1206500,386,4154,6.15
O005054,11-01-2026,OP0080,Crest Grande,Meraas,tier1,Expo City,Dubai South,24.96292,55.16648,apartment,studio,0,391,36.3,city,2021,2027,1500,50/50_post_handover,Jebel Ali,Red,75,28.23,153700,393,4230,5.5
O005055,30-12-2024,OP0179,Damac Bay,Binghatti,tier2,Sustainable City,Sustainable City,24.98339,55.27192,villa,4BR_villa,4,4371,406.1,sea,2022,2025,1500,50/50_post_handover,MRT-1,Red,180,23.78,3320600,760,8178,6.15
O005056,25-10-2023,OP0176,Seaside,Select Group,tier2,Tilal Al Ghaf,Tilal Al Ghaf,25.01497,55.26774,villa,3BR_villa,3,3297,306.3,city,2022,2028,400,60/40,Jumeirah Golf Estates,Red,124,20.27,2215100,672,7233,6.9
O005057,12-03-2023,OP0054,Marina Vista,Danube,tier2,Damac Hills 2,Damac Hills,24.96907,55.29362,villa,5BR_villa,5,4154,385.9,city,2023,2025,800,80/20,Al Furjan,Red,192,25.44,1483800,357,3845,5.9
O005058,18-02-2025,OP0181,Seaside,Omniyat,tier1,Al Furjan,Al Furjan,25.03037,55.14845,apartment,3BR,3,1509,140.2,marina,2024,2024,100,70/30,Al Furjan,Red,8,22.47,803000,532,5727,6.15
O005059,02-10-2021,OP0146,Hartland Greens,Omniyat,tier1,Emirates Hills,Emirates Hills,25.0456,55.17311,villa,3BR_villa,3,2417,224.5,park,2024,2026,400,50/50_post_handover,UAE Pavilion,Red,61,19.7,2851200,1180,12700,1.9
O005060,04-02-2022,OP0075,Volta,MAG,tier2,Meydan,Meydan,25.15543,55.295,apartment,2BR,2,1347,125.1,pool,2023,2026,200,70/30,Baniyas Square,Red,155,5.09,716900,532,5729,1.9
O005061,13-10-2021,OP0055,Creek Vistas,Binghatti,tier2,Al Furjan,Al Furjan,25.02262,55.14859,apartment,1BR,1,732,68,community,2021,2028,200,70/30,Al Furjan,Red,12,23.18,205400,281,3022,1.9
O005062,11-03-2022,OP0161,Safa Towers,DAMAC,tier1,Jumeirah 1,Jumeirah,25.22704,55.25408,apartment,1BR,1,652,60.6,city,2025,2025,100,60/40,Abu Hail,Red,124,3.9,477200,732,7880,1.9
O005063,09-01-2026,OP0107,Beach Mansion,Dubai Properties,tier1,Jumeirah Lake Towers,JLT,25.07937,55.1362,apartment,studio,0,376,35,park,2025,2027,400,60/40,Ibn Battuta,Red,56,19.11,172500,458,4934,5.5
O005064,09-05-2023,OP0091,Beachgate,Nakheel,tier1,Jumeirah Park,Emirates Living,25.04807,55.17198,villa,4BR_villa,4,3791,352.2,park,2025,2028,100,70/30,UAE Pavilion,Red,62,19.53,4015400,1059,11401,5.9
O005065,30-10-2024,OP0025,Cavalli Tower,Tiger Group,tier2,Town Square,Nshama,25.00622,55.27102,apartment,3BR,3,1937,180,city,2023,2026,400,70/30,MRT-1,Red,174,21.24,663900,343,3689,6.15
